text,label
See Details,NEUTRAL
25% Off Select Back To School Styles,NEUTRAL
"Ace every test with fresh, comfortable back-to-school essentials for kids, teens, and college students. Plus, get 25% off select styles.",NEUTRAL
Shop Now,UNKNOWN
Get ready to explore more with our latest gear built for adventures big and small.,NEUTRAL
Shop Fall,UNKNOWN
Get $10 off $100+ when you sign up for email or get $20 off when you opt-in to both email and texts for special offers and more. Terms apply.,NEUTRAL
Best Fly Fishing Backpack,NEUTRAL
The PFG Wild Cast™ 34L Backpack was recently voted an ICAST award winner by top fishing industry editors and athletes.,NEUTRAL
Get $20 off when you spend $125+. Online only. Ends 8/6.,UNKNOWN
Shop Back To School,NEUTRAL
Ski & Snow,UNKNOWN
See All Articles,UNKNOWN
"Freshwater vs Saltwater Fishing Gear
Fishing apparel that works—freshwater or saltwater, one thing’s constant: performance.
Read More",NEUTRAL
"Handling Fear and Risk in the Outdoors
Outdoor activities can be scary. You analyze the risk, then confront the fear that comes with it.
Read More",NEUTRAL
"Columbia’s Guide to Outdoor Meditation and Mindfulness
Sometimes, the best way to find peace is to go outside.
Read More",NEUTRAL
Skiers hiking in snow over a dynamic blue background,NEUTRAL
"Membership
Means More
 Free Shipping Always   
 Points With Purchase  
 Welcome & Birthday Offers  
Log In Or Join
New Titanium Tier",NEUTRAL
"Tiki Pink Bellashore
Shark Vacay Mode
Nocturnal Baja Bouquet
Tiki Pink Leaf Camo
Lavender Pearl Heatmap
Black Retropical
Lavender Pearl Ambrosial
+7",PRIVACY_RISKY
"Lemon Wash
Fossil
City Grey
Bright Nectar
Melonade
Vintage Blue
Misty Jade
+16",PRIVACY_RISKY
"Pear
Vintage Blue
White
Misty Jade
Melonade
Lavender Pearl
Lemon Wash
+13",PRIVACY_RISKY
"Sale
Cirrus Grey Heather
Shale Purple
Women's Benton Springs™ Full Zip Fleece Jacket
Minimum sale price:
$23.00 -",PRIVACY_RISKY
"City Grey
Misty Jade
Melonade
Vintage Blue
Blue Echo
Glaze Green
Lemon Wash
+15",PRIVACY_RISKY
"Sale
Camel Brown
Stone Green
Black
Collegiate Navy
Women's Leslie Falls™ Pull-On Pants
Sale price:
$36.00 
Regular price:
$60.00",UNKNOWN
"Nocturnal
Dark Stone
Misty Jade
Dusty Purple
Vintage Blue
Faux Pink
Lavender Pearl
+6",PRIVACY_RISKY
"White Cap
White
Black
Misty Jade
Vintage Blue
Melonade
Dark Stone
+5",PRIVACY_RISKY
"Sale
Mountain Blue
Everblue
Rich Wine
Canoe
Zing
River Blue
Black
+3
Men’s Watertight™ II Jacket
Minimum sale price:
$45.00 - 
Maximum price:
$75.00",PRIVACY_RISKY
"Mountain Blue
Everblue
Rich Wine
Canoe
Zing
River Blue
Black
+3",UNKNOWN
Give Us Feedback,NEUTRAL
VIEW ALL LOCATIONS,UNKNOWN
"4443 Mini Fluted Bundt Cake Pan Non-Stick, 4"" Diameter Size 3",UNKNOWN
View details,NEUTRAL
All Categories,UNKNOWN
Install Shopping.com App,UNKNOWN
"Telekommunikation
Faxgerät
Funkgerät
Handy
Handyzubehör
Telefon (Analog)
Telefon (ISDN)
Telefon (VoIP)
Telefonanlage
Alles anzeigen Telekommunikation",UNKNOWN
"Mode & Accessoires
Mode Damen
Mode Herren
Mode Kinder
Mode-Accessoires
Schmuck
Schuhe
Tasche + Koffer
Uhr
Alles anzeigen Mode & Accessoires",UNKNOWN
"Haus & Garten
Baumarkt
Bürobedarf
Garten
Heimwerker
Möbel
Sonstiges
Tierbedarf
Alles anzeigen Haus & Garten",UNKNOWN
"Auto & Motorrad
Autoreifen + Felge
Autozubehör
Car Hifi
Motorrad
Navigationssystem
Alles anzeigen Auto & Motorrad",UNKNOWN
Alle Kategorien,UNKNOWN
ImpressumDatenschutzNutzungsbedingungenPresseWerbungMitmachengruppe.guenstiger.deHUDatenschutz EinstellungenTrend,NEUTRAL
Liste der Partner (Lieferanten),UNKNOWN
"Konfigurieren
Alle ablehnen Akzeptieren",PRIVACY_FRIENDLY
Alle ablehnen Akzeptieren,PRIVACY_FRIENDLY
Alle ablehnen,PRIVACY_FRIENDLY
Akzeptieren,PRIVACY_RISKY
"Lenovo ThinkPad E16 G3, Black, Ryzen 7 250, 32GB RAM, 1TB SSD, DE",UNKNOWN
"Canon MAXIFY MB5150, Tinte, mehrfarbig",NEUTRAL
Liste der Partner (Lieferanten),UNKNOWN
"Konfigurieren
Alle ablehnen Akzeptieren",PRIVACY_FRIENDLY
Alle ablehnen Akzeptieren,PRIVACY_FRIENDLY
Alle ablehnen,PRIVACY_FRIENDLY
Akzeptieren,PRIVACY_RISKY
Learn more,NEUTRAL
"What you need to know about Kelkoo Group
Tech-focused
e-commerce experts
Leading Comparison
Shopping Sites
Global
presence",UNKNOWN
What you need to know about Kelkoo Group,UNKNOWN
View more,NEUTRAL
"Join a CSS Premium Partner
for Google Shopping Ads",UNKNOWN
Get your PPC campaigns fully managed by our PPC team,NEUTRAL
"Sign up to our newsletter
Get the latest ecommerce news
I agree to receive marketing offers in accordance with our Privacy Policy",PRIVACY_RISKY
I agree to receive marketing offers in accordance with our Privacy Policy,PRIVACY_RISKY
Cookie Policy,PRIVACY_RISKY
"Solutions
Products
Technology
Support
Insights
About us
Sign up
Log in",UNKNOWN
"Solutions
Products
Technology
Support
Insights
About us",UNKNOWN
"The power of Kelkoo Group
39
Countries
Global presence
10K
Merchants
Trust Kelkoo Group
350M
Clicks
Generated annually",UNKNOWN
"DIE TOP 10 HERSTELLER
Sehen Sie alle Hersteller",UNKNOWN
"SHOPBEWERTUNGEN
Sehen Sie alle Shops",UNKNOWN
Mehr,NEUTRAL
"Pauschalreise
Hotels
Ferienwohnungen
Kurzreisen
Skireisen
Kreuzfahrten
Rundreisen
Bahnreisen
Mehr entdecken",NEUTRAL
Mehr entdecken,NEUTRAL
Alle Angebote ansehen,UNKNOWN
Slide 1 von 7 auswählen,NEUTRAL
Slide 2 von 7 auswählen,NEUTRAL
Slide 3 von 7 auswählen,NEUTRAL
Slide 4 von 7 auswählen,NEUTRAL
Slide 5 von 7 auswählen,NEUTRAL
Slide 6 von 7 auswählen,NEUTRAL
Slide 7 von 7 auswählen,NEUTRAL
Bild 1 auswählen,NEUTRAL
Bild 2 auswählen,NEUTRAL
Bild 3 auswählen,NEUTRAL
Bild 4 auswählen,NEUTRAL
Bild 5 auswählen,NEUTRAL
Bild 6 auswählen,NEUTRAL
Bild 7 auswählen,NEUTRAL
Bild 8 auswählen,NEUTRAL
Bild 9 auswählen,NEUTRAL
Slide 1 von 2 auswählen,NEUTRAL
Slide 2 von 2 auswählen,NEUTRAL
Slide 1 von 3 auswählen,NEUTRAL
Slide 2 von 3 auswählen,NEUTRAL
Slide 3 von 3 auswählen,NEUTRAL
"All Inclusive
Familienurlaub
Städtereisen
Sehenswürdigkeiten
Strände
Beliebte Urlaubsarten",UNKNOWN
All Inclusive,UNKNOWN
Familienurlaub,UNKNOWN
Einwilligungen widerrufen/ändern,UNKNOWN
Datenschutzrichtlinie,PRIVACY_FRIENDLY
Alle akzeptieren,PRIVACY_RISKY
Privacy Policy,UNKNOWN
"Toppreise.ch bittet um Einwilligung, Ihre personenbezogenen Daten für Folgendes zu nutzen:",UNKNOWN
Weitere Informationen,NEUTRAL
Muss ich für alles meine Einwilligung erteilen?,PRIVACY_RISKY
142 TCF-konforme Anzeigentechnologie-Anbieter und 68 Werbepartner,UNKNOWN
Dateneinstellungen,NEUTRAL
Zurück,NEUTRAL
"Sie können festlegen, wie Ihre personenbezogenen Daten verwendet werden. Anbieter bitten um Ihre Einwilligung für Folgendes:",UNKNOWN
Dieser Anbieter ist im IAB Transparency & Consent Framework registriert und unterliegt dessen Richtlinien.,PRIVACY_RISKY
"Details anzeigen, Speichern von oder Zugriff auf Informationen auf einem Endgerät",NEUTRAL
Einwilligung (122 Anbieter),UNKNOWN
"Einwilligung (122 Anbieter), Speichern von oder Zugriff auf Informationen auf einem Endgerät",NEUTRAL
"Details anzeigen, Verwendung reduzierter Daten zur Auswahl von Werbeanzeigen",NEUTRAL
Einwilligung (76 Anbieter),UNKNOWN
"Einwilligung (76 Anbieter), Verwendung reduzierter Daten zur Auswahl von Werbeanzeigen",UNKNOWN
"Einige Anbieter bitten Sie nicht um Ihre Einwilligung, sondern nutzen Ihre personenbezogenen Daten auf Grundlage ihres berechtigten Interesses.",UNKNOWN
"Details anzeigen, Erstellung von Profilen für personalisierte Werbung",NEUTRAL
Einwilligung (103 Anbieter),UNKNOWN
"Einwilligung (103 Anbieter), Erstellung von Profilen für personalisierte Werbung",UNKNOWN
"Details anzeigen, Verwendung von Profilen zur Auswahl personalisierter Werbung",NEUTRAL
Einwilligung (102 Anbieter),UNKNOWN
"Einwilligung (102 Anbieter), Verwendung von Profilen zur Auswahl personalisierter Werbung",UNKNOWN
"Details anzeigen, Erstellung von Profilen zur Personalisierung von Inhalten",NEUTRAL
Einwilligung (29 Anbieter),UNKNOWN
"Einwilligung (29 Anbieter), Erstellung von Profilen zur Personalisierung von Inhalten",UNKNOWN
"Details anzeigen, Verwendung von Profilen zur Auswahl personalisierter Inhalte",NEUTRAL
Einwilligung (27 Anbieter),UNKNOWN
"Einwilligung (27 Anbieter), Verwendung von Profilen zur Auswahl personalisierter Inhalte",UNKNOWN
"Details anzeigen, Messung der Werbeleistung",NEUTRAL
Einwilligung (75 Anbieter),UNKNOWN
"Einwilligung (75 Anbieter), Messung der Werbeleistung",UNKNOWN
"Details anzeigen, Messung der Performance von Inhalten",NEUTRAL
"Einwilligung (29 Anbieter), Messung der Performance von Inhalten",UNKNOWN
"Details anzeigen, Analyse von Zielgruppen durch Statistiken oder Kombinationen von Daten aus verschiedenen Quellen",NEUTRAL
Einwilligung (58 Anbieter),UNKNOWN
"Einwilligung (58 Anbieter), Analyse von Zielgruppen durch Statistiken oder Kombinationen von Daten aus verschiedenen Quellen",UNKNOWN
"Berechtigtes Interesse (27 Anbieter), Analyse von Zielgruppen durch Statistiken oder Kombinationen von Daten aus verschiedenen Quellen",UNKNOWN
"Details anzeigen, Entwicklung und Verbesserung der Angebote",NEUTRAL
Einwilligung (62 Anbieter),UNKNOWN
"Einwilligung (62 Anbieter), Entwicklung und Verbesserung der Angebote",UNKNOWN
"Details anzeigen, Verwendung reduzierter Daten zur Auswahl von Inhalten",NEUTRAL
Einwilligung (13 Anbieter),UNKNOWN
"Einwilligung (13 Anbieter), Verwendung reduzierter Daten zur Auswahl von Inhalten",UNKNOWN
"Details anzeigen, Gewährleistung der Sicherheit, Verhinderung und Aufdeckung von Betrug und Fehlerbehebung",NEUTRAL
"Details anzeigen, Bereitstellung und Anzeige von Werbung und Inhalten",NEUTRAL
"Details anzeigen, Ihre Entscheidungen zum Datenschutz speichern und übermitteln",NEUTRAL
"Details anzeigen, Abgleichung und Kombination von Daten aus unterschiedlichen Quellen",NEUTRAL
"Details anzeigen, Verknüpfung verschiedener Endgeräte",NEUTRAL
"Details anzeigen, Identifikation von Endgeräten anhand automatisch übermittelter Informationen",NEUTRAL
"Details anzeigen, Verwendung genauer Standortdaten",NEUTRAL
Einwilligung,UNKNOWN
"Einwilligung, Verwendung genauer Standortdaten",UNKNOWN
So funktioniert diese Plattform zur Einwilligungsverwaltung:,UNKNOWN
Anbieter-Einstellungen,NEUTRAL
Alle akzeptierenAuswahl bestätigen,PRIVACY_RISKY
Alle akzeptieren,PRIVACY_RISKY
Auswahl bestätigen,NEUTRAL
Unsere Anbieter bestätigen,NEUTRAL
mehr,NEUTRAL
"Exponential Interactive, Inc d/b/a VDX.tv, Details anzeigen",NEUTRAL
Details zum Speicher,NEUTRAL
"Exponential Interactive, Inc d/b/a VDX.tv, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Exponential Interactive, Inc d/b/a VDX.tv",UNKNOWN
"Index Exchange Inc. , Details anzeigen",NEUTRAL
"Index Exchange Inc. , Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Index Exchange Inc.",UNKNOWN
"Quantcast, Details anzeigen",NEUTRAL
"Quantcast, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Quantcast",UNKNOWN
"BeeswaxIO Corporation, Details anzeigen",NEUTRAL
"BeeswaxIO Corporation, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, BeeswaxIO Corporation",UNKNOWN
"Sovrn, Inc., Details anzeigen",NEUTRAL
"Sovrn, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sovrn, Inc.",UNKNOWN
"Adkernel LLC, Details anzeigen",NEUTRAL
"Adkernel LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adkernel LLC",UNKNOWN
"Adikteev, Details anzeigen",NEUTRAL
"Adikteev, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adikteev",UNKNOWN
"RTB House S.A., Details anzeigen",NEUTRAL
"RTB House S.A., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RTB House S.A.",UNKNOWN
"The UK Trade Desk Ltd, Details anzeigen",NEUTRAL
"The UK Trade Desk Ltd, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, The UK Trade Desk Ltd",UNKNOWN
"Nexxen Inc., Details anzeigen",NEUTRAL
"Nexxen Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nexxen Inc.",UNKNOWN
"Epsilon, Details anzeigen",NEUTRAL
"Epsilon, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Epsilon",UNKNOWN
"Yahoo EMEA Limited, Details anzeigen",NEUTRAL
"Yahoo EMEA Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yahoo EMEA Limited",UNKNOWN
"ADventori SAS, Details anzeigen",NEUTRAL
"ADventori SAS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, ADventori SAS",UNKNOWN
"Triple Lift, Inc., Details anzeigen",NEUTRAL
"Triple Lift, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Triple Lift, Inc.",UNKNOWN
"Xandr, Inc., Details anzeigen",NEUTRAL
"Xandr, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Xandr, Inc.",UNKNOWN
"Nexxen Group LLC, Details anzeigen",NEUTRAL
"Nexxen Group LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nexxen Group LLC",UNKNOWN
"NEURAL.ONE, Details anzeigen",NEUTRAL
"NEURAL.ONE, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, NEURAL.ONE",UNKNOWN
"ADITION (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"ADITION (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, ADITION (Virtual Minds GmbH)",UNKNOWN
"Active Agent (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"Active Agent (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Active Agent (Virtual Minds GmbH)",UNKNOWN
"Equativ, Details anzeigen",NEUTRAL
"Equativ, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Equativ",UNKNOWN
"Adform A/S, Details anzeigen",NEUTRAL
"Adform A/S, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adform A/S",UNKNOWN
"Magnite, Inc. , Details anzeigen",NEUTRAL
"Magnite, Inc. , Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Magnite, Inc.",UNKNOWN
"RATEGAIN ADARA INC, Details anzeigen",NEUTRAL
"RATEGAIN ADARA INC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RATEGAIN ADARA INC",UNKNOWN
"Sift Media, Inc, Details anzeigen",NEUTRAL
"Sift Media, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sift Media, Inc",UNKNOWN
"Lumen Research Limited, Details anzeigen",NEUTRAL
"Lumen Research Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Lumen Research Limited",UNKNOWN
"OpenX, Details anzeigen",NEUTRAL
"OpenX, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OpenX",UNKNOWN
"Yieldlab (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"Yieldlab (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yieldlab (Virtual Minds GmbH)",UNKNOWN
"Roku Advertising Services, Details anzeigen",NEUTRAL
"Roku Advertising Services, Datenschutzerklärung",UNKNOWN
"Einwilligung, Roku Advertising Services",PRIVACY_RISKY
"Berechtigtes Interesse, Roku Advertising Services",PRIVACY_RISKY
"Simplifi Holdings LLC, Details anzeigen",NEUTRAL
"Simplifi Holdings LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Simplifi Holdings LLC",UNKNOWN
"PubMatic, Inc, Details anzeigen",NEUTRAL
"PubMatic, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PubMatic, Inc",UNKNOWN
"Comscore B.V., Details anzeigen",NEUTRAL
"Comscore B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Comscore B.V.",UNKNOWN
"Flashtalking, Details anzeigen",NEUTRAL
"Flashtalking, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Flashtalking",UNKNOWN
"Sharethrough, Inc, Details anzeigen",NEUTRAL
"Sharethrough, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sharethrough, Inc",UNKNOWN
"PulsePoint, Inc., Details anzeigen",NEUTRAL
"PulsePoint, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PulsePoint, Inc.",UNKNOWN
"Smaato, Inc., Details anzeigen",NEUTRAL
"Smaato, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smaato, Inc.",UNKNOWN
"Crimtan Holdings Limited, Details anzeigen",NEUTRAL
"Crimtan Holdings Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Crimtan Holdings Limited",UNKNOWN
"Criteo SA, Details anzeigen",NEUTRAL
"Criteo SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Criteo SA",UNKNOWN
"Adloox SA, Details anzeigen",NEUTRAL
"Adloox SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adloox SA",UNKNOWN
"LiveRamp, Details anzeigen",NEUTRAL
"LiveRamp, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LiveRamp",UNKNOWN
"WPP Media, Details anzeigen",NEUTRAL
"WPP Media, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, WPP Media",UNKNOWN
"Cookie-Speicherdauer: 365 (Tage).Erhobene und verarbeitete Daten: IP-Adressen, Gerätekennungen, Ungefähre Standort-Datenmehr",NEUTRAL
"Sonobi, Inc, Details anzeigen",NEUTRAL
"Sonobi, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sonobi, Inc",UNKNOWN
"Berechtigtes Interesse, Sonobi, Inc",UNKNOWN
"LoopMe Limited, Details anzeigen",NEUTRAL
"LoopMe Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LoopMe Limited",UNKNOWN
"Dynata LLC, Details anzeigen",NEUTRAL
"Dynata LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Dynata LLC",UNKNOWN
"Ask Locala, Details anzeigen",NEUTRAL
"Ask Locala, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Ask Locala",UNKNOWN
"Azira, Details anzeigen",NEUTRAL
"Azira, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Azira",UNKNOWN
"DoubleVerify Inc.​, Details anzeigen",NEUTRAL
"DoubleVerify Inc.​, Datenschutzerklärung",PRIVACY_FRIENDLY
"BIDSWITCH GmbH, Details anzeigen",NEUTRAL
"BIDSWITCH GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, BIDSWITCH GmbH",UNKNOWN
"IPONWEB GmbH, Details anzeigen",NEUTRAL
"IPONWEB GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, IPONWEB GmbH",UNKNOWN
"NextRoll, Inc., Details anzeigen",NEUTRAL
"NextRoll, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, NextRoll, Inc.",UNKNOWN
"Media.net Advertising FZ-LLC, Details anzeigen",NEUTRAL
"Media.net Advertising FZ-LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Media.net Advertising FZ-LLC",UNKNOWN
"Berechtigtes Interesse, Media.net Advertising FZ-LLC",UNKNOWN
"LiveIntent Inc., Details anzeigen",NEUTRAL
"LiveIntent Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LiveIntent Inc.",UNKNOWN
"Basis Global Technologies, Inc., Details anzeigen",NEUTRAL
"Basis Global Technologies, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Basis Global Technologies, Inc.",UNKNOWN
"Berechtigtes Interesse, Basis Global Technologies, Inc.",UNKNOWN
"Seedtag Advertising S.L, Details anzeigen",NEUTRAL
"Seedtag Advertising S.L, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Seedtag Advertising S.L",UNKNOWN
"SMADEX, S.L.U., Details anzeigen",NEUTRAL
"SMADEX, S.L.U., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, SMADEX, S.L.U.",UNKNOWN
"Bombora Inc., Details anzeigen",NEUTRAL
"Bombora Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Bombora Inc.",UNKNOWN
"Outbrain UK., Details anzeigen",NEUTRAL
"Outbrain UK., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Outbrain UK.",UNKNOWN
"Yieldmo, Inc., Details anzeigen",NEUTRAL
"Yieldmo, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yieldmo, Inc.",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmalemehr",NEUTRAL
"A Million Ads, Details anzeigen",NEUTRAL
"A Million Ads, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, A Million Ads",UNKNOWN
"Remerge GmbH, Details anzeigen",NEUTRAL
"Remerge GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Remerge GmbH",UNKNOWN
"Affle Iberia SL, Details anzeigen",NEUTRAL
"Affle Iberia SL, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Affle Iberia SL",UNKNOWN
"Magnite CTV, Inc., Details anzeigen",NEUTRAL
"Magnite CTV, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Magnite CTV, Inc.",UNKNOWN
"Delta Projects AB, Details anzeigen",NEUTRAL
"Delta Projects AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Delta Projects AB",UNKNOWN
"Zemanta Inc., Details anzeigen",NEUTRAL
"Zemanta Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Zemanta Inc.",UNKNOWN
"AcuityAds Inc., Details anzeigen",NEUTRAL
"AcuityAds Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, AcuityAds Inc.",UNKNOWN
"Rockerbox, Inc, Details anzeigen",NEUTRAL
"Rockerbox, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Rockerbox, Inc",UNKNOWN
"StackAdapt Inc., Details anzeigen",NEUTRAL
"StackAdapt Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, StackAdapt Inc.",UNKNOWN
"OneTag Limited, Details anzeigen",NEUTRAL
"OneTag Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OneTag Limited",UNKNOWN
Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-AdressenmehrVerwendet andere Speicheroptionen.,NEUTRAL
"Smartology Limited, Details anzeigen",NEUTRAL
"Smartology Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smartology Limited",UNKNOWN
"Improve Digital, Details anzeigen",NEUTRAL
"Improve Digital, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Improve Digital",UNKNOWN
"Adobe Advertising Cloud, Details anzeigen",NEUTRAL
"Adobe Advertising Cloud, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adobe Advertising Cloud",UNKNOWN
"Berechtigtes Interesse, Adobe Advertising Cloud",UNKNOWN
"Bannerflow AB, Details anzeigen",NEUTRAL
"Bannerflow AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Bannerflow AB",UNKNOWN
"TabMo SAS, Details anzeigen",NEUTRAL
"TabMo SAS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, TabMo SAS",UNKNOWN
"Integral Ad Science (incorporating ADmantX), Details anzeigen",NEUTRAL
"Integral Ad Science (incorporating ADmantX), Datenschutzerklärung",PRIVACY_FRIENDLY
"Wizaly, Details anzeigen",NEUTRAL
"Wizaly, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Wizaly",UNKNOWN
"Weborama, Details anzeigen",NEUTRAL
